sample_id	species	accession	genotype	tissue	date	plate_pos	plate	batch
PN3_SID248	Zea_mays	Zd.0010	Zd.0010_P3_P3_P2.4.1.1	leaf	May262023	E08	3	1
PN3_SID249	Zea_mays	Zv.0260	Zv.0260_P2_P5_P1.1.1.1	leaf	May262023	E09	3	1
PN3_SID250	Zea_mays	Zl.0040	Zl.0040_P4_P3_P1.2.1.1	leaf	May262023	E10	3	1
PN3_SID251	Zea_mays	Zv.0220	Zv.0220_P3_P5_P2.2.1.1	leaf	May262023	E11	3	1
PN3_SID252	Zea_mays	Zx.0580	Zx.0580_P3_P3_P1.3.1.1	leaf	May262023	E12	3	1
PN3_SID253	Zea_mays	Zv.0390	Zv.0390_P2_P2_P1.2.1.1	leaf	May262023	F01	3	1
PN3_SID254	Zea_mays	Zx.0160	Zx.0160_P2_P3_P2.1.1.1	leaf	May262023	F02	3	1
PN3_SID255	Zea_mays	Zv.0040	Zv.0040_P3_P4_P1.1.1.1	leaf	May262023	F03	3	1
PN3_SID256	Zea_mays	B73	B73	leaf	May262023	F04	3	1
PN3_SID257	Zea_mays	Zd.0020	Zd.0020_P2_P2_P1.2.1.1	leaf	May262023	F05	3	1
PN3_SID258	Zea_mays	Zh.0020	Zh.0020_P3_P2_P4.2.1.1	leaf	May262023	F06	3	1
PN3_SID259	Zea_mays	Zh.0030	Zh.0030_P4_P1_P1.1.1.1	leaf	May262023	F07	3	1
PN3_SID260	Zea_mays	Zv.0100	Zv.0100_P3_P4_P1.2.1.1	leaf	May262023	F08	3	1
PN3_SID261	Zea_mays	Zx.0160	Zx.0160_P2_P5_P2.3.1.1	leaf	May262023	F09	3	1
PN3_SID262	Zea_mays	Zl.0050	Zl.0050_P1_P5_P2.1.1.1	leaf	May262023	F10	3	1
PN3_SID263	Zea_mays	Zx.0390	Zx.0390_P2_P1_P1.2.1.1	leaf	May262023	F11	3	1
PN3_SID264	Zea_mays	Zl.0040	Zl.0040_P4_P4_P2.3.1.1	leaf	May262023	F12	3	1
PN3_SID265	Zea_mays	Zv.0080	Zv.0080_P2_P3_P1.1.1.1	leaf	May262023	G01	3	1
PN3_SID266	Zea_mays	Zv.0260	Zv.0260_P2_P2_P1.2.1.1	leaf	May262023	G02	3	1
PN3_SID267	Zea_mays	Zv.0310	Zv.0310_P3_P2_P1.2.1.1	leaf	May262023	G03	3	1
PN3_SID268	Zea_mays	Zx.0090	Zx.0090_P2_P4_P1.2.1.1	leaf	May262023	G04	3	1
PN3_SID269	Zea_mays	Zh.0030	Zh.0030_P4_P4_P2.3.1.1	leaf	May262023	G05	3	1
PN3_SID270	Zea_mays	Zx.0440	Zx.0440_P2_P4_P1.2.1.1	leaf	May262023	G06	3	1
PN3_SID271	Zea_mays	Zx.0160	Zx.0160_P2_P3_P1.2.1.1	leaf	May262023	G07	3	1
PN3_SID272	Zea_mays	Zx.0150	Zx.0150_P2_P5_P1.1.1.1	leaf	May262023	G08	3	1
PN3_SID273	Zea_mays	Zd.0010	Zd.0010_P3_P2_P5.1.1.1	leaf	May262023	G09	3	1
PN3_SID274	Zea_mays	Zx.0390	Zx.0390_P2_P3_P1.1.1.1	leaf	May262023	G10	3	1
PN3_SID275	Zea_mays	Zx.0540	Zx.0540_P3_P3_P2.3.1.1	leaf	May262023	G11	3	1
PN3_SID276	Zea_mays	Zd.0030	Zd.0030_P2_P3_P2.3.1.1	leaf	May262023	G12	3	1
PN3_SID277	Zea_mays	B73	B73	leaf	May262023	H01	3	1
PN3_SID278	Zea_mays	Zv.0480	Zv.0480_P2_P1_P2.1.1.1	leaf	May262023	H02	3	1
PN3_SID279	Zea_mays	Zv.0210	Zv.0210_P1_P1_P1.2.1.1	leaf	May262023	H03	3	1
PN3_SID280	Zea_mays	Zv.0490	Zv.0490_P4_P4_P1.1.1.1	leaf	May262023	H04	3	1
PN3_SID281	Zea_mays	Zv.0290	Zv.0290_P2_P4_P2.1.1.1	leaf	May262023	H05	3	1
PN3_SID282	Zea_mays	Zv.0440	Zv.0440_P4_P3_P1.2.1.1	leaf	May262023	H06	3	1
PN3_SID283	Zea_mays	Zx.0430	Zx.0430_P1_P1_P1.3.1.1	leaf	May262023	H07	3	1
PN3_SID284	Zea_mays	Zx.0430	Zx.0430_P3_P2_P1.2.1.1	leaf	May262023	H08	3	1
PN3_SID285	Zea_mays	Zx.0350	Zx.0350_P1_P3_P2.2.1.1	leaf	May262023	H09	3	1
PN3_SID286	Zea_mays	Zh.0030	Zh.0030_P4_P1_P1.3.1.1	leaf	May262023	H10	3	1
PN3_SID287	Zea_mays	Zv.0340	Zv.0340_P2_P3_P1.2.1.1	leaf	May262023	H11	3	1
PN3_SID288	Zea_mays	Zd.0030	Zd.0030_P2_P4_P3.4.1.1	leaf	May262023	H12	3	1
PN4_SID289	Zea_mays	Zl.0030	Zl.0030_P2_P4_P1.3.1.1	leaf	May262023	A01	4	1
PN4_SID290	Zea_mays	Zx.0560	Zx.0560_P4_P3_P3.1.1.1	leaf	May262023	A02	4	1
PN4_SID291	Zea_mays	Zx.0570	Zx.0570_P2_P1_P2.1.1.1	leaf	May262023	A03	4	1
PN4_SID292	Zea_mays	Zx.0500	Zx.0500_P2_P2_P1.2.1.1	leaf	May262023	A04	4	1
PN4_SID293	Zea_mays	Zd.0030	Zd.0030_P2_P3_P2.1.1.1	leaf	May262023	A05	4	1
PN4_SID294	Zea_mays	Zv.0280	Zv.0280_P1_P1_P1.1.1.1	leaf	May262023	A06	4	1
PN4_SID295	Zea_mays	Zv.0300	Zv.0300_P1_P4_P1.1.1.1	leaf	May262023	A07	4	1
PN4_SID296	Zea_mays	Zv.0250	Zv.0250_P2_P3_P1.1.1.1	leaf	May262023	A08	4	1
PN4_SID297	Zea_mays	Zx.0580	Zx.0580_P3_P1_P4.3.1.1	leaf	May262023	A09	4	1
PN4_SID298	Zea_mays	Zl.0010	Zl.0010_P1_P2_P2.4.1.1	leaf	May262023	A10	4	1
PN4_SID299	Zea_mays	Zx.0540	Zx.0540_P3_P5_P6.4.1.1	leaf	May262023	A11	4	1
PN4_SID300	Zea_mays	Zx.0370	Zx.0370_P2_P3_P1.1.1.1	leaf	May262023	A12	4	1
PN4_SID301	Zea_mays	Zx.0500	Zx.0500_P2_P2_P2.2.1.1	leaf	May262023	B01	4	1
PN4_SID302	Zea_mays	B73	B73	leaf	May262023	B02	4	1
PN4_SID303	Zea_mays	Zx.0550	Zx.0550_P4_P3_P4.2.1.1	leaf	May262023	B03	4	1
PN4_SID304	Zea_mays	Zh.0030	Zh.0030_P4_P2_P1.3.1.1	leaf	May262023	B04	4	1
PN4_SID305	Zea_mays	Zd.0020	Zd.0020_P2_P3_P2.1.1.1	leaf	May262023	B05	4	1
PN4_SID306	Zea_mays	Zx.0550	Zx.0550_P4_P1_P4.2.1.1	leaf	May262023	B06	4	1
PN4_SID307	Zea_mays	Zd.0010	Zd.0010_P2_P3_P4.4.1.1	leaf	May262023	B07	4	1
PN4_SID308	Zea_mays	Zx.0350	Zx.0350_P1_P4_P2.2.1.1	leaf	May262023	B08	4	1
PN4_SID309	Zea_mays	Zx.0370	Zx.0370_P2_P5_P1.1.1.1	leaf	May262023	B09	4	1
PN4_SID310	Zea_mays	B73	B73	leaf	May262023	B10	4	1
PN4_SID311	Zea_mays	Zd.0010	Zd.0010_P2_P4_P4.2.1.1	leaf	May262023	B11	4	1
PN4_SID312	Zea_mays	Zv.0240	Zv.0240_P2_P3_P1.2.1.1	leaf	May262023	B12	4	1
PN4_SID313	Zea_mays	Zx.0540	Zx.0540_P3_P4_P5.3.1.1	leaf	May262023	C01	4	1
PN4_SID314	Zea_mays	Zv.0190	Zv.0190_P3_P1_P1.2.1.1	leaf	May262023	C02	4	1
PN4_SID315	Zea_mays	B73	B73	leaf	May262023	C03	4	1
PN4_SID316	Zea_mays	Zx.0560	Zx.0560_P4_P4_P3.2.1.1	leaf	May262023	C04	4	1
PN4_SID317	Zea_mays	B73	B73	leaf	May262023	C05	4	1
PN4_SID318	Zea_mays	Zd.0010	Zd.0010_P2_P3_P3.3.1.1	leaf	May262023	C06	4	1
PN4_SID319	Zea_mays	Zd.0040	Zd.0040_P1_P4_P2.3.1.1	leaf	May262023	C07	4	1
PN4_SID320	Zea_mays	Zx.0160	Zx.0160_P2_P3_P2.2.1.1	leaf	May262023	C08	4	1
PN4_SID321	Zea_mays	Zx.0560	Zx.0560_P4_P5_P1.1.1.1	leaf	May262023	C09	4	1
PN4_SID322	Zea_mays	Zv.0190	Zv.0190_P3_P1_P1.1.1.1	leaf	May262023	C10	4	1
PN4_SID323	Zea_mays	Zd.0020	Zd.0020_P2_P1_P2.2.1.1	leaf	May262023	C11	4	1
PN4_SID324	Zea_mays	Zv.0270	Zv.0270_P2_P2_P2.3.1.1	leaf	May262023	C12	4	1
PN4_SID325	Zea_mays	Zx.0510	Zx.0510_P1_P1_P2.2.1.1	leaf	May262023	D01	4	1
PN4_SID326	Zea_mays	Zx.0020	Zx.0020_P3_P3_P1.2.1.1	leaf	May262023	D02	4	1
PN4_SID327	Zea_mays	Zv.0290	Zv.0290_P2_P2_P1.1.1.1	leaf	May262023	D03	4	1
PN4_SID328	Zea_mays	Zx.0090	Zx.0090_P2_P5_P1.2.1.1	leaf	May262023	D04	4	1
PN4_SID329	Zea_mays	Zd.0020	Zd.0020_P3_P1_P3.2.1.1	leaf	May262023	D05	4	1
PN4_SID330	Zea_mays	Zx.0580	Zx.0580_P2_P3_P3.1.1.1	leaf	May262023	D06	4	1
PN4_SID331	Zea_mays	Zv.0300	Zv.0300_P1_P1_P1.2.1.1	leaf	May262023	D07	4	1
PN4_SID332	Zea_mays	Zv.0300	Zv.0300_P1_P1_P1.2.1.1	leaf	May262023	D08	4	1
PN4_SID333	Zea_mays	Zx.0580	Zx.0580_P3_P1_P4.2.1.1	leaf	May262023	D09	4	1
PN4_SID334	Zea_mays	Zx.0580	Zx.0580_P3_P1_P2.2.1.1	leaf	May262023	D10	4	1
PN4_SID335	Zea_mays	Zx.0030	Zx.0030_P2_P3_P1.2.1.1	leaf	May262023	D11	4	1
PN4_SID336	Zea_mays	Zx.0570	Zx.0570_P2_P2_P1.1.1.1	leaf	May262023	D12	4	1
PN4_SID337	Zea_mays	Zh.0030	Zh.0030_P4_P3_P2.3.1.1	leaf	May262023	E01	4	1
PN4_SID338	Zea_mays	Zv.0490	Zv.0490_P4_P1_P2.2.1.1	leaf	May262023	E02	4	1
PN4_SID339	Zea_mays	Zl.0040	Zl.0040_P4_P1_P2.1.1.1	leaf	May262023	E03	4	1
PN4_SID340	Zea_mays	Zd.0020	Zd.0020_P3_P2_P3.3.1.1	leaf	May262023	E04	4	1
PN4_SID341	Zea_mays	Zx.0140	Zx.0140_P2_P3_P1.1.1.1	leaf	May262023	E05	4	1
PN4_SID342	Zea_mays	Zl.0020	Zl.0020_P3_P1_P2.2.1.1	leaf	May262023	E06	4	1
PN4_SID343	Zea_mays	Zx.0440	Zx.0440_P1_P2_P1.1.1.1	leaf	May262023	E07	4	1
PN4_SID344	Zea_mays	Zd.0040	Zd.0040_P1_P5_P1.4.1.1	leaf	May262023	E08	4	1
PN4_SID345	Zea_mays	Zd.0020	Zd.0020_P3_P4_P3.3.1.1	leaf	May262023	E09	4	1
PN4_SID346	Zea_mays	Zd.0030	Zd.0030_P2_P1_P3.3.1.1	leaf	May262023	E10	4	1
PN4_SID347	Zea_mays	Zl.0020	Zl.0020_P3_P2_P1.4.1.1	leaf	May262023	E11	4	1
PN4_SID348	Zea_mays	Zx.0560	Zx.0560_P2_P3_P5.3.1.1	leaf	May262023	E12	4	1
PN4_SID349	Zea_mays	Zx.0570	Zx.0570_P2_P3_P2.4.1.1	leaf	May262023	F01	4	1
PN4_SID350	Zea_mays	Zd.0010	Zd.0010_P3_P3_P1.4.1.1	leaf	May262023	F02	4	1
PN4_SID351	Zea_mays	Zv.0210	Zv.0210_P1_P3_P1.1.1.1	leaf	May262023	F03	4	1
PN4_SID352	Zea_mays	Zx.0550	Zx.0550_P4_P1_P1.1.1.1	leaf	May262023	F04	4	1
PN4_SID353	Zea_mays	Zv.0290	Zv.0290_P2_P2_P2.1.1.1	leaf	May262023	F05	4	1
PN4_SID354	Zea_mays	Zx.0040	Zx.0040_P1_P4_P1.2.1.1	leaf	May262023	F06	4	1
PN4_SID355	Zea_mays	Purple 	Purple Check	leaf	May262023	F07	4	1
PN4_SID356	Zea_mays	B73	B73	leaf	May262023	F08	4	1
PN4_SID357	Zea_mays	Zx.0090	Zx.0090_P2_P2_P1.1.1.1	leaf	May262023	F09	4	1
PN4_SID358	Zea_mays	Zd.0010	Zd.0010_P3_P4_P3.1.1.1	leaf	May262023	F10	4	1
PN4_SID359	Zea_mays	Zd.0010	Zd.0010_P3_P2_P3.1.1.1	leaf	May262023	F11	4	1
PN4_SID360	Zea_mays	Zh.0020	Zh.0020_P3_P3_P1.4.1.1	leaf	May262023	F12	4	1
PN4_SID361	Zea_mays	Zx.0550	Zx.0550_P4_P5_P4.2.1.1	leaf	May262023	G01	4	1
PN4_SID362	Zea_mays	Zv.0120	Zv.0120_P2_P5_P2.1.1.1	leaf	May262023	G02	4	1
PN4_SID363	Zea_mays	Zd.0010	Zd.0010_P3_P2_P4.2.1.1	leaf	May262023	G03	4	1
PN4_SID364	Zea_mays	Zv.0430	Zv.0430_P3_P2_P1.1.1.1	leaf	May262023	G04	4	1
PN4_SID365	Zea_mays	Zx.0390	Zx.0390_P2_P3_P2.2.1.1	leaf	May262023	G05	4	1
PN4_SID366	Zea_mays	Zx.0370	Zx.0370_P2_P1_P1.2.1.1	leaf	May262023	G06	4	1
PN4_SID367	Zea_mays	B73	B73	leaf	May262023	G07	4	1
PN4_SID368	Zea_mays	Zh.0020	Zh.0020_P3_P4_P1.4.1.1	leaf	May262023	G08	4	1
PN4_SID369	Zea_mays	Zx.0550	Zx.0550_P4_P2_P4.1.1.1	leaf	May262023	G09	4	1
PN4_SID370	Zea_mays	Zv.0420	Zv.0420_P3_P2_P1.2.1.1	leaf	May262023	G10	4	1
PN4_SID371	Zea_mays	Zl.0030	Zl.0030_P2_P2_P1.1.1.1	leaf	May262023	G11	4	1
PN4_SID372	Zea_mays	Zv.0120	Zv.0120_P2_P4_P1.1.1.1	leaf	May262023	G12	4	1
PN4_SID373	Zea_mays	Zh.0020	Zh.0020_P3_P2_P1.2.1.1	leaf	May262023	H01	4	1
PN4_SID374	Zea_mays	Zx.0030	Zx.0030_P2_P1_P1.1.1.1	leaf	May262023	H02	4	1
PN4_SID375	Zea_mays	Zx.0100	Zx.0100_P4_P4_P1.2.1.1	leaf	May262023	H03	4	1
PN4_SID376	Zea_mays	Zv.0440	Zv.0440_P4_P2_P1.1.1.1	leaf	May262023	H04	4	1
PN4_SID377	Zea_mays	Zv.0080	Zv.0080_P2_P1_P1.1.1.1	leaf	May262023	H05	4	1
PN4_SID378	Zea_mays	Zd.0010	Zd.0010_P2_P3_P4.5.1.1	leaf	May262023	H06	4	1
PN4_SID379	Zea_mays	Purple 	Purple Check	leaf	May262023	H07	4	1
PN4_SID380	Zea_mays	Zl.0050	Zl.0050_P1_P1_P1.2.1.1	leaf	May262023	H08	4	1
PN4_SID381	Zea_mays	Zd.0010	Zd.0010_P2_P4_P2.3.1.1	leaf	May262023	H09	4	1
PN4_SID382	Zea_mays	B73	B73	leaf	May262023	H10	4	1
PN4_SID383	Zea_mays	Zd.0030	Zd.0030_P2_P5_P2.1.1.1	leaf	May262023	H11	4	1
PN4_SID384	Zea_mays	Zx.0520	Zx.0520_P4_P2_P3.2.1.1	leaf	May262023	H12	4	1
PN5_SID385	Zea_mays	Zx.0580	Zx.0580_P2_P5_P4.1.1.1	leaf	May262023	A01	5	
PN5_SID386	Zea_mays	Zx.0570	Zx.0570_P2_P2_P4.3.1.1	leaf	May262023	A02	5	
PN5_SID387	Zea_mays	Zv.0150	Zv.0150_P4_P5_P1.1.1.1	leaf	May262023	A03	5	
PN5_SID388	Zea_mays	Zv.0230	Zv.0230_P1_P1_P2.1.1.1	leaf	May262023	A04	5	
PN5_SID389	Zea_mays	Zv.0220	Zv.0220_P3_P1_P2.1.1.1	leaf	May262023	A05	5	
PN5_SID390	Zea_mays	Zv.0470	Zv.0470_P2_P3_P1.2.1.1	leaf	May262023	A06	5	
PN5_SID391	Zea_mays	Zl.0010	Zl.0010_P1_P3_P1.1.1.1	leaf	May262023	A07	5	
PN5_SID392	Zea_mays	Zx.0020	Zx.0020_P3_P4_P2.2.1.1	leaf	May262023	A08	5	
PN5_SID393	Zea_mays	Zd.0020	Zd.0020_P3_P4_P2.1.1.1	leaf	May262023	A09	5	
PN5_SID394	Zea_mays	Zd.0020	Zd.0020_P3_P2_P2.3.1.1	leaf	May262023	A10	5	
PN5_SID395	Zea_mays	Zh.0030	Zh.0030_P4_P1_P2.1.1.1	leaf	May262023	A11	5	
PN5_SID396	Zea_mays	Zx.0440	Zx.0440_P2_P2_P1.1.1.1	leaf	May262023	A12	5	
PN5_SID397	Zea_mays	B73	B73	leaf	May262023	B01	5	
PN5_SID398	Zea_mays	Zd.0010	Zd.0010_P2_P3_P3.1.1.1	leaf	May262023	B02	5	
PN5_SID399	Zea_mays	Zx.0540	Zx.0540_P3_P1_P1.2.1.1	leaf	May262023	B03	5	
PN5_SID400	Zea_mays	Zl.0020	Zl.0020_P3_P4_P2.4.1.1	leaf	May262023	B04	5	
PN5_SID401	Zea_mays	Zv.0480	Zv.0480_P2_P1_P1.1.1.1	leaf	May262023	B05	5	
PN5_SID402	Zea_mays	Zx.0540	Zx.0540_P3_P4_P2.3.1.1	leaf	May262023	B06	5	
PN5_SID403	Zea_mays	Zx.0570	Zx.0570_P2_P3_P2.2.1.1	leaf	May262023	B07	5	
PN5_SID404	Zea_mays	Zl.0010	Zl.0010_P1_P2_P3.5.1.1	leaf	May262023	B08	5	
PN5_SID405	Zea_mays	B73	B73	leaf	May262023	B09	5	
PN5_SID406	Zea_mays	Zd.0040	Zd.0040_P1_P4_P2.4.1.1	leaf	May262023	B10	5	
PN5_SID407	Zea_mays	Zx.0570	Zx.0570_P2_P5_P1.2.1.1	leaf	May262023	B11	5	
PN5_SID408	Zea_mays	Zd.0040	Zd.0040_P1_P4_P1.3.1.1	leaf	May262023	B12	5	
PN5_SID409	Zea_mays	Zx.0100	Zx.0100_P4_P4_P1.1.1.1	leaf	May262023	C01	5	
PN5_SID410	Zea_mays	Zx.0400	Zx.0400_P1_P4_P2.1.1.1	leaf	May262023	C02	5	
PN5_SID411	Zea_mays	Zd.0030	Zd.0030_P2_P2_P4.4.1.1	leaf	May262023	C03	5	
PN5_SID412	Zea_mays	Zv.0280	Zv.0280_P3_P4_P1.2.1.1	leaf	May262023	C04	5	
PN5_SID413	Zea_mays	Zd.0020	Zd.0020_P3_P3_P1.1.1.1	leaf	May262023	C05	5	
PN5_SID414	Zea_mays	Zh.0020	Zh.0020_P3_P2_P4.4.1.1	leaf	May262023	C06	5	
PN5_SID415	Zea_mays	Zx.0010	Zx.0010_P4_P3_P1.1.1.1	leaf	May262023	C07	5	
PN5_SID416	Zea_mays	Zv.0060	Zv.0060_P4_P5_P1.1.1.1	leaf	May262023	C08	5	
PN5_SID417	Zea_mays	Zl.0020	Zl.0020_P3_P3_P2.3.1.1	leaf	May262023	C09	5	
PN5_SID418	Zea_mays	Zx.0030	Zx.0030_P2_P5_P1.1.1.1	leaf	May262023	C10	5	
PN5_SID419	Zea_mays	Zd.0010	Zd.0010_P2_P5_P2.2.1.1	leaf	May262023	C11	5	
PN5_SID420	Zea_mays	Zv.0070	Zv.0070_P4_P1_P1.2.1.1	leaf	May262023	C12	5	
PN5_SID421	Zea_mays	Zv.0470	Zv.0470_P2_P2_P2.1.1.1	leaf	May262023	D01	5	
PN5_SID422	Zea_mays	Zx.0560	Zx.0560_P2_P2_P1.1.1.1	leaf	May262023	D02	5	
PN5_SID423	Zea_mays	Zx.0380	Zx.0380_P2_P5_P1.2.1.1	leaf	May262023	D03	5	
PN5_SID424	Zea_mays	Zd.0030	Zd.0030_P2_P2_P1.1.1.1	leaf	May262023	D04	5	
PN5_SID425	Zea_mays	Zl.0050	Zl.0050_P1_P1_P1.1.1.1	leaf	May262023	D05	5	
PN5_SID426	Zea_mays	Zv.0210	Zv.0210_P1_P3_P1.2.1.1	leaf	May262023	D06	5	
PN5_SID427	Zea_mays	Zv.0300	Zv.0300_P1_P3_P1.2.1.1	leaf	May262023	D07	5	
PN5_SID428	Zea_mays	Zv.0060	Zv.0060_P4_P4_P1.2.1.1	leaf	May262023	D08	5	
PN5_SID429	Zea_mays	Zv.0310	Zv.0310_P3_P2_P1.3.1.1	leaf	May262023	D09	5	
PN5_SID430	Zea_mays	Zx.0550	Zx.0550_P4_P3_P5.2.1.1	leaf	May262023	D10	5	
PN5_SID431	Zea_mays	Zv.0280	Zv.0280_P1_P3_P1.2.1.1	leaf	May262023	D11	5	
PN5_SID432	Zea_mays	Zl.0020	Zl.0020_P3_P5_P2.3.1.1	leaf	May262023	D12	5	
PN5_SID433	Zea_mays	B73	B73	leaf	May262023	E01	5	
PN5_SID434	Zea_mays	Zd.0010	Zd.0010_P2_P4_P3.2.1.1	leaf	May262023	E02	5	
PN5_SID435	Zea_mays	Zx.0470	Zx.0470_P2_P4_P1.1.1.1	leaf	May262023	E03	5	
PN5_SID436	Zea_mays	Zx.0080	Zx.0080_P1_P2_P1.1.1.1	leaf	May262023	E04	5	
PN5_SID437	Zea_mays	Zv.0470	Zv.0470_P2_P5_P1.2.1.1	leaf	May262023	E05	5	
PN5_SID438	Zea_mays	Zd.0030	Zd.0030_P2_P1_P2.1.1.1	leaf	May262023	E06	5	
PN5_SID439	Zea_mays	Zx.0580	Zx.0580_P3_P2_P3.3.1.1	leaf	May262023	E07	5	
PN5_SID440	Zea_mays	Zv.0470	Zv.0470_P2_P2_P1.2.1.1	leaf	May262023	E08	5	
PN5_SID441	Zea_mays	Zv.0210	Zv.0210_P1_P4_P1.2.1.1	leaf	May262023	E09	5	
PN5_SID442	Zea_mays	Zh.0030	Zh.0030_P4_P4_P1.4.1.1	leaf	May262023	E10	5	
PN5_SID443	Zea_mays	Zh.0030	Zh.0030_P4_P4_P2.4.1.1	leaf	May262023	E11	5	
PN5_SID444	Zea_mays	Zd.0010	Zd.0010_P2_P3_P1.4.1.1	leaf	May262023	E12	5	
PN5_SID445	Zea_mays	Zx.0140	Zx.0140_P2_P2_P1.2.1.1	leaf	May262023	F01	5	
PN5_SID446	Zea_mays	Zx.0580	Zx.0580_P3_P4_P1.2.1.1	leaf	May262023	F02	5	
PN5_SID447	Zea_mays	Zl.0050	Zl.0050_P1_P5_P1.2.1.1	leaf	May262023	F03	5	
PN5_SID448	Zea_mays	Zx.0440	Zx.0440_P1_P5_P1.3.1.1	leaf	May262023	F04	5	
PN5_SID449	Zea_mays	Zv.0200	Zv.0200_P3_P4_P1.1.1.1	leaf	May262023	F05	5	
PN5_SID450	Zea_mays	Zx.0430	Zx.0430_P1_P2_P1.2.1.1	leaf	May262023	F06	5	
PN5_SID451	Zea_mays	Zx.0570	Zx.0570_P2_P2_P4.1.1.1	leaf	May262023	F07	5	
PN5_SID452	Zea_mays	Zx.0340	Zx.0340_P2_P1_P1.2.1.1	leaf	May262023	F08	5	
PN5_SID453	Zea_mays	Zx.0550	Zx.0550_P1_P5_P2.1.1.1	leaf	May262023	F09	5	
PN5_SID454	Zea_mays	Zx.0340	Zx.0340_P2_P4_P1.1.1.1	leaf	May262023	F10	5	
PN5_SID455	Zea_mays	Zx.0100	Zx.0100_P4_P1_P1.1.1.1	leaf	May262023	F11	5	
PN5_SID456	Zea_mays	B73	B73	leaf	May262023	F12	5	
PN5_SID457	Zea_mays	Zx.0550	Zx.0550_P4_P2_P3.3.1.1	leaf	May262023	G01	5	
PN5_SID458	Zea_mays	Zl.0040	Zl.0040_P4_P5_P1.3.1.1	leaf	May262023	G02	5	
PN5_SID459	Zea_mays	Zx.0490	Zx.0490_P4_P2_P1.2.1.1	leaf	May262023	G03	5	
PN5_SID460	Zea_mays	Zx.0440	Zx.0440_P1_P4_P1.1.1.1	leaf	May262023	G04	5	
PN5_SID461	Zea_mays	Zd.0030	Zd.0030_P2_P4_P4.3.1.1	leaf	May262023	G05	5	
PN5_SID462	Zea_mays	Zx.0390	Zx.0390_P2_P2_P1.1.1.1	leaf	May262023	G06	5	
PN5_SID463	Zea_mays	B73	B73	leaf	May262023	G07	5	
PN5_SID464	Zea_mays	Zd.0040	Zd.0040_P1_P1_P2.2.1.1	leaf	May262023	G08	5	
PN5_SID465	Zea_mays	Zv.0480	Zv.0480_P3_P3_P1.1.1.1	leaf	May262023	G09	5	
PN5_SID466	Zea_mays	Zx.0470	Zx.0470_P2_P4_P2.1.1.1	leaf	May262023	G10	5	
PN5_SID467	Zea_mays	Zx.0390	Zx.0390_P2_P1_P2.1.1.1	leaf	May262023	G11	5	
PN5_SID468	Zea_mays	Zx.0580	Zx.0580_P2_P4_P2.3.1.1	leaf	May262023	G12	5	
PN5_SID469	Zea_mays	B73	B73	leaf	May262023	H01	5	
PN5_SID470	Zea_mays	Zv.0290	Zv.0290_P2_P4_P2.2.1.1	leaf	May262023	H02	5	
PN5_SID471	Zea_mays	B73	B73	leaf	May262023	H03	5	
PN5_SID472	Zea_mays	Zh.0030	Zh.0030_P4_P1_P2.4.1.1	leaf	May262023	H04	5	
PN5_SID473	Zea_mays	Zx.0360	Zx.0360_P2_P3_P1.2.1.1	leaf	May262023	H05	5	
PN5_SID474	Zea_mays	Zx.0580	Zx.0580_P3_P1_P3.4.1.1	leaf	May262023	H06	5	
PN5_SID475	Zea_mays	Zx.0430	Zx.0430_P1_P3_P1.1.1.1	leaf	May262023	H07	5	
PN5_SID476	Zea_mays	Zd.0030	Zd.0030_P2_P4_P2.2.1.1	leaf	May262023	H08	5	
PN5_SID477	Zea_mays	B73	B73	leaf	May262023	H09	5	
PN5_SID478	Zea_mays	Zv.0250	Zv.0250_P3_P1_P1.1.1.1	leaf	May262023	H10	5	
PN5_SID479	Zea_mays	Zx.0030	Zx.0030_P2_P2_P2.1.1.1	leaf	May262023	H11	5	
PN5_SID480	Zea_mays	Zl.0040	Zl.0040_P4_P4_P1.2.1.1	leaf	May262023	H12	5	
PN6_SID481	Zea_mays	Zx.0550	Zx.0550_P4_P2_P3.1.1.1	leaf	May262023	A01	6	
PN6_SID482	Zea_mays	Zd.0010	Zd.0010_P3_P2_P4.3.1.1	leaf	May262023	A02	6	
PN6_SID483	Zea_mays	Zv.0280	Zv.0280_P3_P2_P1.2.1.1	leaf	May262023	A03	6	
PN6_SID484	Zea_mays	Zx.0430	Zx.0430_P3_P4_P1.2.1.1	leaf	May262023	A04	6	
PN6_SID485	Zea_mays	Zx.0150	Zx.0150_P2_P4_P1.2.1.1	leaf	May262023	A05	6	
PN6_SID486	Zea_mays	Zx.0390	Zx.0390_P2_P1_P2.3.1.1	leaf	May262023	A06	6	
PN6_SID487	Zea_mays	Zx.0580	Zx.0580_P3_P3_P3.2.1.1	leaf	May262023	A07	6	
PN6_SID488	Zea_mays	Zl.0040	Zl.0040_P4_P3_P3.2.1.1	leaf	May262023	A08	6	
PN6_SID489	Zea_mays	Zx.0580	Zx.0580_P3_P2_P3.1.1.1	leaf	May262023	A09	6	
PN6_SID490	Zea_mays	Zl.0010	Zl.0010_P1_P3_P1.5.1.1	leaf	May262023	A10	6	
PN6_SID491	Zea_mays	Zv.0220	Zv.0220_P3_P5_P1.1.1.1	leaf	May262023	A11	6	
PN6_SID492	Zea_mays	Zx.0380	Zx.0380_P2_P1_P1.2.1.1	leaf	May262023	A12	6	
PN6_SID493	Zea_mays	B73	B73	leaf	May262023	B01	6	
