Plot,Rep,Genotype,Species,species_mex,origin,notes1,notes2,GDDTS_corr,GDDTA_corr,PH_corr,EH_corr,NBR_corr,SPAD1_corr,SPAD2_corr,StPu_corr,StPi_corr,BW_corr,BL_corr,SL_corr
5607,2,Zx.0580_P3_P4_P1.2.1.1,Nobo,Mex,PV23-1118,,,889.8801429,856.7092617,235.521838,98.93876212,-0.032273408,59.17102075,38.71641076,0.009074824,-0.025796985,7.713252625,63.6842155,16.27083376
5608,2,Zd.0040_P1_P5_P1.4.1.1,Zdip,Zdip,PV23-981,,,862.537483,856.6749242,190.1231884,65.87847172,1.187259624,52.52494998,30.27375963,0.005916349,-0.042715173,7.873952206,56.09453497,13.66792906
5609,2,Zx.0580_P2_P4_P2.1.1.1,Nobo,Mex,PV23-1032,,,866.5469648,867.6294896,160.3060031,55.70239079,0.80277422,55.2099669,8.941135257,0.005049404,-0.041991178,7.658980531,55.32215615,13.36825837
5610,2,Zd.0020_P3_P3_P1.1.1.1,Zdip,Zdip,PV23-1895,,,939.7549925,911.8548718,168.5355318,55.45142978,1.108049797,44.32264389,NA,0.007254092,0.964236517,7.085297307,58.67223251,12.87509117
5611,2,Zd.0020_P3_P3_P1.2.1.1,Zdip,Zdip,PV23-1896,,,883.1904806,893.0297142,172.7012907,76.20235067,0.66674291,60.8287863,42.97750562,0.008099218,-0.026423219,6.758585648,53.61477235,13.56398828
5612,2,Zd.0010_P2_P3_P3.3.1.1,Zdip,Zdip,PV23-1961,,,851.9209751,885.1573631,131.8984077,49.9625889,-0.211657978,52.48259463,18.28617409,0.009140097,0.961342207,6.178485833,47.53727675,10.36273192
5613,2,Zh.0030_P4_P5_P1.2.1.1,Hueh,Hueh,PV23-1313,,,925.6434661,910.7377054,188.4766856,69.97921072,0.740403839,51.9489281,42.17428359,0.005052944,-0.027820767,9.731099484,67.07755252,13.37047852
5614,2,Zv.0070_P4_P2_P1.1.1.1,Bals,Bals,PV23-1610,,,876.5704913,845.449911,205.3528935,75.00044747,1.982556402,54.24338643,48.81711058,0.011271788,0.007034916,7.06084079,65.83224331,15.06078605
5615,2,Zv.0370_P3_P4_P1.1.1.1,Bals,Bals,PV23-1605,,,890.0373719,896.1021714,187.196887,64.05432202,0.986746101,56.78703507,54.53440204,0.008287892,-0.027289459,7.570342806,59.62821803,12.96400738
5616,2,Zx.0550_P4_P3_P2.3.1.1,Dura,Mex,PV23-703,,,971.7174605,930.7339177,200.6891015,77.68088007,0.841388659,51.35352622,24.82524976,0.00536167,-0.024176223,7.433171429,60.37619901,14.3563855
5617,2,Zx.0540_P3_P2_P1.3.1.1,Dura,Mex,PV23-768,,,804.1899534,792.6755415,159.7866789,48.29480013,0.814109815,34.2919103,15.79375515,0.003156812,0.991699425,8.334835023,NA,11.86940635
5618,2,Zl.0020_P3_P1_P1.3.1.1,Zlux,Zlux,PV23-1398,,,1027.742615,1081.054811,190.7382245,70.26375294,2.027673103,58.50454519,41.80804799,0.009503207,-0.011569242,9.625229843,66.32494013,12.36364785
5619,2,Zh.0020_P3_P3_P1.4.1.1,Hueh,Hueh,PV23-1264,,,885.4916378,890.3446656,186.7312547,63.97018165,1.068351519,55.58390639,34.5777746,0.010949692,0.006102147,7.95909387,59.56008724,14.96079978
5620,2,Zx.0480_P1_P5_P1.1.1.1,Mesa,Mex,PV23-2464,,,877.6778672,872.268985,182.7719219,64.15577438,0.939520378,55.05619478,45.37812486,0.009461849,-0.00680186,7.870920072,55.47622279,14.95856456
5621,2,Zv.0050_P1_P4_P1.2.1.1,Bals,Bals,PV23-1526,,,882.6335682,833.7161305,191.4728018,81.09334636,0.977316314,56.62525941,50.45432628,0.010545,0.008035272,7.508646527,60.58111996,14.76104172
5622,2,Zx.0010_P4_P4_P2.4.1.1,Chal,Mex,PV23-400,,,893.5574556,889.3459416,184.9125603,58.17392794,1.013541456,52.45998879,27.243221,0.00756518,1.012418351,8.084426229,62.75183586,11.86209003
5623,2,B73,B73,B73,,,,886.4444388,854.6815126,171.1358555,58.07488926,0.920640731,51.85493797,31.71557458,0.01046551,0.008593246,7.2316844,53.08041379,14.36417176
5624,2,Zv.0010_P3_P3_P1.1.1.1,Bals,Bals,PV23-1563,,,896.6452605,903.6333178,177.6122042,76.39294224,0.93813702,67.11569185,NA,0.003335215,-0.034683904,7.607514311,59.68704238,13.76586698
5625,2,Zv.0420_P3_P3_P2.1.1.1,Bals,Bals,PV23-1637,,,878.1944924,883.6824473,181.9304531,43.37377348,NA,34.31272921,NA,0.005632396,-0.000291225,NA,NA,NA
5626,2,Zv.0250_P3_P4_P1.2.1.1,Mesa,Mex,PV23-2286,,,913.168736,922.0769498,221.5986749,75.85301673,1.84150673,64.62158254,49.82311539,0.003188172,-0.003836601,9.463291644,68.93520895,14.7702549
5627,2,Zx.0490_P4_P4_P1.2.1.1,Mesa,Mex,PV23-2314,,,887.1055256,928.8811208,196.6600387,82.57697655,1.842933074,65.78053212,55.61000481,0.003174884,0.019971908,8.555362041,63.46632772,13.72880815
5628,2,B73,B73,B73,,,,904.0496761,874.2511732,184.2116604,62.20748298,1.821078619,55.6751085,30.85862408,0.005684851,0.024043164,8.159331747,65.66228174,11.73716552
5629,2,Zx.0560_P2_P5_P2.3.1.1,Dura,Mex,PV23-583,,,887.224733,876.8614148,170.1524598,53.35304716,0.939684864,59.18168389,32.07581032,0.003453453,-0.009740624,8.600650295,57.37855836,13.82567098
5630,2,B73,B73,B73,,,,910.1740042,876.3586528,190.955846,63.17465247,0.922223999,53.72444969,NA,0.010649568,0.03423245,8.425106963,56.19183753,13.32452478
5631,2,Zx.0570_P2_P4_P1.2.1.1,Nobo,Mex,PV23-1188,,,916.4653224,833.3841412,184.0137968,48.42117275,1.015114946,55.13258502,NA,0.007815092,0.038835124,7.477973839,56.57573978,13.82294261
5632,2,Zx.0520_P2_P5_P1.2.1.1,Mesa,Mex,PV23-2299,,,839.8107031,853.9584001,173.8367835,65.48889675,1.978840521,71.20020327,50.88773606,0.010860796,0.035302422,8.302173948,59.71071994,12.8223462
5633,2,Zv.0050_P1_P2_P1.1.1.1,Bals,Bals,PV23-1520,,,916.4306729,877.7891042,183.3565422,58.68765133,0.940963315,56.33274713,NA,0.009843564,0.021372822,7.164276705,NA,14.22026885
5634,2,Zx.0580_P3_P3_P2.3.1.1,Nobo,Mex,PV23-1109,,,872.2712889,865.1770551,149.4715734,42.61267757,1.069693367,63.66141302,40.63020475,0.011397363,0.035223537,7.952115039,54.88807651,13.82284596
5635,2,Zv.0390_P2_P2_P1.2.1.1,Bals,Bals,PV23-2087,,,869.1068583,864.1181918,189.5620329,67.98540503,2.028938062,50.98233539,39.47024489,0.010016876,0.018519688,8.417721513,57.44848244,12.32597757
5636,2,Zx.0350_P1_P2_P1.1.1.1,Mesa,Mex,PV23-2368,,,849.4908683,856.8152824,202.6222058,67.0618189,1.815376999,57.86924104,46.36588877,0.00373652,0.022758076,8.526567294,64.77342114,13.7319623
5637,2,Zx.0550_P4_P5_P2.2.1.1,Dura,Mex,PV23-744,,,857.9212267,869.3795524,181.4692102,69.45304319,1.842742162,65.02948888,51.70745634,0.006007454,0.007834188,7.823909164,52.78485168,12.81909888
5638,2,Zx.0360_P2_P1_P1.2.1.1,Mesa,Mex,PV23-2319,,,860.1653069,886.1017353,209.862081,70.78270333,0.988236742,61.3605012,38.02676889,0.008999778,0.005633803,9.259865918,67.22683246,13.12678998
5639,2,Zv.0480_P3_P2_P1.1.1.1,Bals,Bals,PV23-2228,,,879.7018417,835.5998021,215.8567218,73.63615048,1.984098398,64.91314442,55.51970718,0.012049797,0.040814509,9.248958879,74.51887418,12.82353787
5640,2,Zx.0520_P2_P2_P1.1.1.1,Mesa,Mex,PV23-2290,,2:00 PM,847.8762961,854.6190493,163.7905853,70.48159596,1.741683439,43.6138162,44.88718972,0.00589709,1.006744135,8.3176679,59.44971176,13.33309511
5641,2,Zx.0570_P2_P5_P2.4.1.1,Nobo,Mex,PV23-1202,,,920.968394,893.1095813,163.010521,54.30835104,-0.211113761,47.54178713,NA,0.010050394,0.996608872,6.3633989,50.09144601,11.52511704
5642,2,Zx.0580_P2_P3_P3.3.1.1,Nobo,Mex,PV23-1024,,,887.9308164,852.6332451,175.6147792,50.3964243,1.666010189,58.78214397,34.41124309,0.009075681,0.009451483,8.741764523,51.84564412,13.32606944
5643,2,Zx.0160_P2_P5_P2.2.1.1,Chal,Mex,PV23-453,"short, no shoots",,NA,NA,NA,NA,0.105477162,NA,NA,0.008296737,0.000615699,NA,NA,NA
5644,2,Zd.0010_P2_P5_P4.2.1.1,Zdip,Zdip,PV23-1998,,,855.1636757,843.25532,193.9023223,61.68643081,0.797848991,58.55336926,41.59586434,0.006158249,-0.005220537,8.438641634,60.09139015,13.82963622
5645,2,Zx.0500_P2_P5_P1.1.1.1,Mesa,Mex,PV23-550,,,806.4109343,802.9789307,174.6343229,71.81865487,1.179536882,66.56484831,43.53901875,0.007091413,-0.005671913,7.751962286,47.92997093,12.32897238
5646,2,Zv.0190_P3_P4_P1.1.1.1,Bals,Bals,PV23-1587,,,897.9072821,879.5110814,190.9969151,78.86374134,1.956854253,51.60845484,27.89224862,0.010316125,0.011402973,7.189775229,61.3878022,14.33157456
5647,2,Zd.0030_P2_P4_P2.4.1.1,Zdip,Zdip,PV23-901,,,957.9064491,894.2904819,193.953198,71.17090499,0.988100023,51.90137,NA,0.008390303,0.012969357,7.619465804,59.64151153,14.33317757
5648,2,B73,B73,B73,,,,932.5635725,874.5081885,185.6024885,66.94889663,0.878412345,50.1208259,NA,0.013475215,0.000167773,7.024514665,59.39460605,13.83359235
5649,2,Zx.0350_P1_P1_P2.2.1.1,Mesa,Mex,PV23-2366,,,855.6009271,849.6705731,173.8202775,60.74130276,1.029796262,50.50484656,26.91069208,0.007446504,0.00082496,7.758034563,53.24877309,12.83432378
5650,2,B73,B73,B73,,,,948.1173954,937.1908353,172.4292931,49.94706519,0.939084231,47.50042927,NA,0.007470156,0.020698524,6.905032945,53.33980487,11.83964865
5651,2,Zh.0030_P4_P3_P3.1.1.1,Hueh,Hueh,PV23-1297,,,936.9491776,924.5335042,199.2152595,83.02791199,1.90726101,54.85593979,NA,0.008495527,-0.014230108,7.715161591,68.66645166,14.73606972
5652,2,Zd.0040_P1_P5_P3.1.1.1,Zdip,Zdip,PV23-988,,,877.1285795,871.7642953,198.2586798,74.20051446,0.842299546,59.92502117,44.91179451,0.010612966,-0.011954879,7.150939481,51.43173963,14.34289391
5653,2,Zd.0040_P1_P4_P3.3.1.1,Zdip,Zdip,PV23-964,,,901.5637194,896.5164462,174.2505902,60.29756332,1.077236776,57.21432041,NA,0.011504691,-0.001235756,8.217308064,NA,12.83960563
5654,2,Zd.0040_P1_P4_P4.3.1.1,Zdip,Zdip,PV23-967,,,880.3786681,836.9436905,166.9621878,49.01956571,0.960408948,64.55303029,44.22879918,0.011745766,-0.009194816,7.485160433,56.29927014,13.73957765
5655,2,Zd.0020_P3_P2_P2.3.1.1,Zdip,Zdip,PV23-1883,,,859.8777777,848.2516362,175.9763104,58.55993121,1.926761566,73.08567461,48.90119441,0.01359663,-0.012375804,8.75644628,65.73566016,13.79667673
5656,2,Zv.0190_P3_P5_P1.2.1.1,Bals,Bals,PV23-1591,,,1007.056443,924.5079577,169.0706069,49.97964952,1.045116117,48.94155216,5.574043013,0.013289284,-0.003948948,7.288908723,55.65424166,12.79668695
5657,2,Zx.0150_P2_P5_P1.2.1.1,Chal,Mex,PV23-503,,,874.5285351,867.0713141,206.9289375,76.00051078,1.812210825,53.24740454,32.85823198,0.012331284,-0.014209234,7.222889188,54.05981918,13.80002946
5658,2,Zx.0220_P2_P1_P1.2.1.1,Chal,Mex,PV23-402,,,934.6329856,919.8405428,173.7801798,54.91064104,1.879668843,58.87406017,NA,0.010147567,-0.016060303,7.587484268,66.0940016,13.89332387
5659,2,Zd.0010_P2_P2_P1.2.1.1,Zdip,Zdip,PV23-1943,,,847.2546942,849.8055196,174.9173328,61.87925871,1.91436076,64.21518039,50.4286078,0.009055916,0.019228664,7.677773828,57.47056279,12.29708077
5660,2,Zx.0580_P3_P1_P3.1.1.1,Nobo,Mex,PV23-1072,,,822.0792266,829.1674172,210.2467021,78.69321995,1.008228721,58.41743251,43.82043233,0.008965987,-0.000371786,7.931282946,54.88756733,15.09198401
5661,2,Zx.0500_P2_P1_P2.3.1.1,Mesa,Mex,PV23-538,,,830.9296002,808.5809199,173.9789429,63.89524681,0.860230884,48.43270639,31.55936489,0.014928429,-0.00085274,7.698445432,57.54718965,13.69151147
5662,2,Zl.0020_P3_P4_P3.2.1.1,Zlux,Zlux,PV23-1436,,,887.6663294,856.1521553,181.2897001,42.09189772,0.97344744,61.11416385,57.79091295,0.009777255,0.012021444,7.094329078,65.71419121,13.29136838
5663,2,Zv.0470_P2_P2_P2.1.1.1,Bals,Bals,PV23-2246,,,843.7582958,842.6041934,193.3040248,74.74804932,1.945676362,67.52365374,15.06906967,0.011636831,1.01042058,8.565840376,68.98634144,14.29004082
5664,2,Zv.0080_P2_P3_P1.2.1.1,Bals,Bals,PV23-1682,,,860.5639279,872.8389302,168.9263143,51.6669166,1.171575408,56.98374819,30.30536793,0.008345887,-0.006798851,7.829493553,60.65918965,13.38771187
5665,2,Zx.0350_P1_P4_P2.2.1.1,Mesa,Mex,PV23-2377,,,847.5350935,852.1744355,195.2098478,72.52472605,1.792710485,67.87701825,46.65183705,0.00734651,-0.006605994,8.217839853,58.65387112,13.78864654
5666,2,Zx.0410_P2_P2_P1.1.1.1,Mesa,Mex,PV23-354,,,903.4810325,912.597483,166.641422,55.40123383,1.102668452,58.89978502,NA,0.009418803,-0.001145434,6.947687233,53.86969073,13.09610326
5667,2,Zd.0010_P2_P3_P1.3.1.1,Zdip,Zdip,PV23-1951,,,831.1432052,861.8103538,149.0963783,50.37057686,-0.334957093,65.41725556,42.24659811,0.01013157,0.007201083,7.924579238,49.47187578,12.28560253
5668,2,Zl.0050_P1_P5_P2.1.1.1,Zlux,Zlux,PV23-1228,,,878.5898223,869.0304017,181.6403875,63.41778421,0.789314285,60.18285236,49.03456187,0.011040124,-0.00623798,7.348021547,60.64373006,13.78487517
5669,2,Zv.0420_P3_P2_P2.1.1.1,Bals,Bals,PV23-1632,,,952.8969039,945.6238139,230.588359,80.74063126,1.743046098,59.26028804,NA,0.006820679,0.003200661,8.804001913,66.12238268,13.79303648
5670,2,B73,B73,B73,,,,904.4468101,859.7772071,182.8192972,51.02423151,0.985895817,55.46385342,NA,0.012907261,0.036482065,8.936834854,62.70588439,12.78360983
5671,2,Zx.0580_P3_P2_P1.3.1.1,Nobo,Mex,PV23-1084,,,917.5065617,930.4537021,203.9692946,75.26012695,0.990063667,56.21410428,NA,0.009791137,0.000435069,5.349077208,52.42281067,15.28692382
5672,2,Zx.0370_P2_P5_P1.1.1.1,Mesa,Mex,PV23-373,,,916.1325177,862.4797661,182.6884801,59.9738447,0.844391992,57.08483107,NA,0.006732731,0.001712649,6.114242766,49.78607107,15.27920618
5673,2,Zd.0030_P2_P1_P1.1.1.1,Zdip,Zdip,PV23-849,,,871.6627111,881.1359084,161.9095605,77.5799962,1.81675525,53.92541585,50.03953239,0.004395742,0.015678299,7.717802479,58.17741548,12.79195065
5674,2,Zh.0020_P3_P2_P4.3.1.1,Hueh,Hueh,PV23-1258,"short, no shoots",,NA,NA,NA,NA,0.029963963,NA,NA,0.010610079,0.010467452,NA,NA,NA
5675,2,Zx.0190_P2_P5_P1.2.1.1,Chal,Mex,PV23-434,,,833.4089478,843.1144482,173.7222578,55.01214662,1.070300528,70.31757855,60.88365508,0.01192459,0.026205256,6.944462599,59.79240875,10.28236812
5676,2,Zx.0550_P4_P4_P3.2.1.1,Dura,Mex,PV23-724,,,842.7299982,840.6440474,165.4840569,72.97969417,0.941108512,55.48811002,17.96457746,0.010304855,0.01141465,7.056897218,49.50892522,11.27945405
5677,2,Zx.0560_P4_P4_P1.5.1.1,Dura,Mex,PV23-632,,,833.534867,848.1079945,200.7695271,81.64929296,1.978521856,60.45412489,28.82168403,0.011256194,0.024449313,8.194937507,62.20962204,13.78112601
5678,2,B73,B73,B73,,,,877.23768,874.2581409,175.7020781,51.44003945,1.014408669,54.28446198,45.49168787,0.008144633,0.027148998,8.070771318,58.16824384,12.68124859
5679,2,Zv.0290_P2_P3_P1.2.1.1,Bals,Bals,PV23-1742,,,889.207261,871.0634895,159.376317,57.05673649,0.921262366,54.87374832,23.04524977,0.010913287,0.021789518,8.217835358,62.07398439,15.08229102
5680,2,Zd.0010_P3_P5_P1.4.1.1,Zdip,Zdip,PV23-2069,,,866.1209651,871.7573433,176.3135201,47.11570405,0.938575882,69.92800238,45.48141758,0.003651385,-0.022857148,8.293175541,55.74560529,12.28284209
5681,2,Zx.0550_P4_P1_P4.2.1.1,Dura,Mex,PV23-680,,,901.007768,838.105759,168.1501895,62.87748157,0.819897399,50.61818624,19.85499762,0.005817031,0.010339868,6.851488709,50.50873624,13.79369754
5682,2,Zv.0300_P1_P3_P1.2.1.1,Bals,Bals,PV23-2107,,,866.9932441,872.2926552,200.4230627,76.17837019,1.841749009,61.12023974,49.89730369,0.003241352,0.005763511,7.046994557,61.88680064,13.78466627
5683,2,Zx.0140_P2_P3_P1.2.1.1,Chal,Mex,PV23-487,,,921.5443774,907.7209187,186.0688723,58.5616271,1.842704274,60.1257409,NA,0.002126377,1.007501333,10.63704429,67.19526404,13.23729097
5684,2,Zv.0340_P1_P2_P1.1.1.1,Bals,Bals,PV23-1542,,,868.826418,838.675695,176.9255605,66.29907204,0.820874598,62.12680093,32.68570508,0.004768049,0.012567444,7.541983355,56.13559143,12.64704214
5685,2,Zx.0550_P1_P4_P1.2.1.1,Dura,Mex,PV23-655,,,852.6306512,841.0287644,167.274032,58.60345001,-0.060283878,63.73929865,40.1212977,0.002668435,-0.020058945,7.783974243,52.28667241,13.73687752
5686,2,Zx.0010_P4_P4_P1.1.1.1,Chal,Mex,PV23-396,,,890.0702971,870.9833847,177.5691666,73.64184205,0.922768861,54.88720611,19.79451354,0.009996407,1.025243624,7.808799444,51.52644336,14.63697328
5687,2,Zx.0580_P3_P3_P1.4.1.1,Nobo,Mex,PV23-1105,,,894.4436481,858.4065503,219.1397415,68.14172515,2.016528101,58.69968944,10.95054021,0.007293862,0.031340246,7.761790171,61.23029448,15.23651178
5688,2,Zx.0380_P2_P2_P2.3.1.1,Mesa,Mex,PV23-2384,,,898.2568174,862.8482269,190.4259872,75.47164862,1.981518633,62.6708687,46.19032157,0.010471568,0.029451769,8.685926257,57.68009636,13.03688439
5689,2,Zv.0260_P2_P5_P1.1.1.1,Bals,Bals,PV23-1804,,,856.0097465,839.2166262,170.3074803,52.9139556,0.945149795,49.5060413,25.14319132,0.009586413,0.017288915,8.247764865,59.5868263,14.23562166
5690,2,B73,B73,B73,,,,861.6978796,841.3175575,168.6416848,55.03800056,1.075419356,54.73624196,43.67242966,0.011272371,0.032996273,8.435098766,66.47685597,13.23886444
5691,2,Zl.0050_P1_P4_P2.1.1.1,Zlux,Zlux,PV23-1222,,,872.6786587,871.2326175,185.8078035,68.55121513,1.036071358,65.25771406,42.13280936,0.010024123,0.018203792,6.799874967,47.34333953,13.6425105
5692,2,Zv.0040_P3_P5_P1.1.1.1,Bals,Bals,PV23-1342,,,885.4113533,878.7489829,201.8186059,75.70116876,1.82365054,52.74438302,38.34907672,0.003876086,0.024371542,7.307460779,53.67144141,16.24885213
5693,2,Zv.0160_P4_P3_P1.2.1.1,Bals,Bals,PV23-1576,,,879.6473268,894.7067684,181.5155969,60.09009439,1.851817726,55.30334742,17.4114451,0.006279412,0.011353975,8.303091233,57.28197899,13.73617694
5694,2,Zx.0030_P2_P2_P2.1.1.1,Chal,Mex,PV23-510,,,897.1308645,876.5302388,196.6857969,61.33298221,1.997739352,62.83146747,33.45159759,0.009404188,0.01099295,8.336914538,62.21726521,11.74387512
5695,2,Zh.0030_P4_P5_P1.4.1.1,Hueh,Hueh,PV23-1315,,,932.7603768,940.5722627,199.4091398,72.01805062,1.99347086,50.37906934,NA,0.012586712,0.047900995,7.823448781,61.19358013,12.74047146
5696,2,Zx.0080_P1_P4_P1.1.1.1,Chal,Mex,PV23-430,NG,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5697,2,Zl.0020_P3_P3_P2.2.1.1,Zlux,Zlux,PV23-1425,,,908.9274138,917.9643004,195.9699284,64.18874651,0.795294869,58.68991329,NA,0.010852456,0.00664586,8.331491865,NA,14.24146875
5698,2,Zx.0030_P2_P1_P2.2.1.1,Chal,Mex,PV23-507,,,858.6532996,874.7430686,178.3344428,61.04933066,0.66963748,56.71883838,41.81844992,0.010010376,0.020667493,7.906271654,49.49566221,13.34203744
5699,2,B73,B73,B73,,,,931.9458918,910.1600383,181.8389321,65.03566472,2.10555922,58.69560383,NA,0.009364103,0.01279746,7.927601246,56.46432759,12.25236257
5700,2,Zv.0270_P2_P3_P2.1.1.1,Bals,Bals,PV23-2160,,,875.215962,849.7208306,180.4165967,56.1707099,0.793459923,63.96722688,48.34416542,0.007358324,0.007702924,7.196050045,NA,14.74471321
5701,2,Zl.0050_P1_P5_P3.4.1.1,Zlux,Zlux,PV23-1236,,late flowering,1194.156366,1143.866985,NA,NA,1.169670222,NA,NA,0.008424234,0.007762512,NA,NA,NA
5702,2,Zv.0280_P3_P5_P1.2.1.1,Bals,Bals,PV23-2139,,,907.9160656,871.6082266,173.6191662,65.53415617,0.940671452,56.30473803,27.28226377,0.011781725,0.025120711,7.141141509,55.9989948,14.14565248
5703,2,B73,B73,B73,,,2:00 PM,921.0163941,921.0789181,191.6500171,55.93967732,1.965012624,58.29247409,27.61485708,0.009988709,0.026747787,9.168539034,68.20522712,12.24670054
5704,2,Zx.0580_P2_P5_P3.4.1.1,Nobo,Mex,PV23-1050,,,831.4700505,837.1272261,183.3636506,69.77543099,1.848238506,58.20987752,38.89440243,0.015206451,0.013791035,7.371827779,63.22085453,15.04653223
5705,2,Zd.0040_P1_P3_P2.2.1.1,Zdip,Zdip,PV23-952,,,854.2476455,827.9325006,176.6361574,64.57052975,1.9927508,55.79532454,46.56700446,0.009310583,0.014085861,7.404083285,56.8488535,14.44667458
5706,2,Zx.0560_P2_P3_P5.3.1.1,Dura,Mex,PV23-576,,,898.5334122,863.7629781,202.309142,77.72468989,0.895560483,57.59543569,19.68718525,0.009467088,0.033406179,8.350153882,60.72448901,14.25146168
5707,2,Zv.0260_P2_P4_P1.2.1.1,Bals,Bals,PV23-1802,segregating,,1043.947635,1074.887899,164.1939643,44.70402297,1.85777489,59.95796113,28.74202179,0.010625313,-0.002244091,7.359509027,60.6453094,12.24745995
5708,2,Zv.0010_P3_P3_P1.2.1.1,Bals,Bals,PV23-1564,,,909.3875434,915.1146822,194.4045273,82.72131192,0.78757613,62.33584004,49.44214076,0.012875603,-0.000808661,9.594572571,64.01244289,13.2540066
5709,2,Zx.0560_P4_P4_P3.3.1.1,Dura,Mex,PV23-637,,,846.6992928,823.6416997,154.6653695,33.60387964,0.018236146,50.73503286,42.37107847,0.013900176,1.009014107,6.260238954,53.01109375,11.75060105
5710,2,Zd.0020_P2_P2_P1.3.1.1,Zdip,Zdip,PV23-1838,,,827.3783341,829.8233036,189.7445354,68.07073551,0.898189938,59.08466261,35.81153651,0.014274096,0.000154061,9.027426134,68.09855412,14.75062467
5711,2,B73,B73,B73,,,,877.4738308,860.3208109,189.3218304,74.57595083,1.879874541,70.70996116,51.70323064,0.011802197,-0.015525954,8.097591527,58.72066303,13.20945946
5712,2,Zv.0410_P2_P1_P1.2.1.1,Bals,Bals,PV23-1647,,,932.9067864,922.2332479,236.0935469,94.15904652,2.001858278,61.45496625,NA,0.011361097,-0.006279075,9.030795984,70.92740837,15.10938454
5713,2,Zv.0240_P2_P5_P1.2.1.1,Bals,Bals,PV23-2189,,,929.9612949,881.2376677,194.7247227,58.31747257,1.773705045,57.4509596,NA,0.010269353,-0.015696942,6.465513299,63.12478511,12.31285535
5714,2,Zv.0410_P2_P5_P1.1.1.1,Bals,Bals,PV23-1660,,,873.0984338,868.5655387,216.4608109,76.33552102,1.846918376,64.7689257,46.69351643,0.007951897,-0.016734276,9.330820598,72.35697826,15.30649596
5715,2,Zx.0560_P2_P5_P4.4.1.1,Dura,Mex,PV23-592,,,920.7732914,917.3025658,208.5726273,68.39458994,1.888056532,63.50319485,NA,0.006726504,0.019273996,7.821847526,66.83949544,14.41079005
5716,2,Zv.0280_P1_P2_P1.2.1.1,Bals,Bals,PV23-2119,,,911.4115179,896.2886164,198.9299751,86.28068522,0.988775623,61.30111487,NA,0.006502828,0.000242229,8.676210788,57.07140408,13.30636829
5717,2,Zx.0500_P2_P5_P1.2.1.1,Mesa,Mex,PV23-551,,,807.0892292,809.7554521,176.6825741,61.50289342,1.847847013,63.91517635,NA,0.012331518,0.000147776,8.144509362,60.15428127,12.2066025
5718,2,Zv.0060_P4_P3_P1.2.1.1,Bals,Bals,PV23-1533,,,874.5318702,872.1671119,207.9560045,90.64039622,0.968128485,59.39888377,38.6181288,0.007046597,0.013201419,8.641955765,61.85190643,13.90710474
5719,2,Zx.0430_P3_P4_P1.2.1.1,Mesa,Mex,PV23-2434,,,877.1052944,873.8091521,171.8709796,67.16529526,2.947037254,58.01363434,30.77453556,0.008772437,0.011558755,8.415494212,57.16058285,13.40633263
5720,2,Zv.0270_P2_P4_P1.1.1.1,Bals,Bals,PV23-2163,,,830.0872649,872.5878585,186.3454841,72.90418744,0.178860858,61.68138171,41.58963606,0.005347778,-0.005933282,8.081640503,50.77477929,13.40446019
5721,2,Zx.0580_P2_P5_P2.4.1.1,Nobo,Mex,PV23-1045,,,878.0476398,851.7445939,203.4868979,79.59937625,0.80499091,55.08404391,9.015293831,0.004214715,-0.006241645,5.472884399,41.71586898,15.20577285
5722,2,Zl.0050_P1_P1_P4.1.1.1,Zlux,Zlux,PV23-1217,,,934.6695285,928.3136127,188.8430159,69.40099186,2.118937992,51.91725487,NA,0.006153356,-0.001505052,7.105940563,63.3830591,14.81355638
5723,2,Zx.0020_P3_P3_P2.2.1.1,Chal,Mex,PV23-530,,,830.4374135,830.3869476,182.3177395,65.39930607,1.684497797,59.74537134,45.06898379,0.006732512,0.005902498,8.9862193,66.93922001,13.50334755
5724,2,Zv.0120_P2_P3_P1.1.1.1,Bals,Bals,PV23-1693,,,829.5416982,837.6745391,179.9880181,74.57013331,0.811431891,56.72090409,30.03644205,0.007507498,-0.008682133,7.913068933,60.06386486,12.50288859
5725,2,Zv.0220_P3_P4_P1.2.1.1,Bals,Bals,PV23-1780,,,884.9077831,862.7653444,203.1408638,82.07212814,0.767224593,51.40671336,25.08326499,0.003154536,-0.000588483,6.472264351,56.08736216,14.61130357
5726,2,Zx.0540_P3_P4_P5.2.1.1,Dura,Mex,PV23-808,,,887.0877862,858.9760576,177.6059677,58.53524198,0.011258398,55.41631953,10.38459791,0.009107664,0.03115645,6.607886904,55.49977199,14.20212037
5727,2,Zx.0540_P3_P5_P2.2.1.1,Dura,Mex,PV23-815,,,899.7742072,862.7982813,176.989306,50.91491473,1.01565983,54.87026299,19.66019651,0.005858153,-0.00658711,8.222434612,62.22885362,14.10562951
5728,2,Zv.0250_P2_P5_P1.3.1.1,Mesa,Mex,PV23-2277,,,914.669379,928.7712087,174.9259888,63.71633064,1.86936051,53.04291892,NA,0.002666429,0.992883901,8.789505162,64.69269855,14.09798749
5729,2,Zd.0020_P3_P1_P2.5.1.1,Zdip,Zdip,PV23-1871,,,905.0916231,880.2439271,207.3205187,67.34368087,0.840327143,60.08417347,16.23612018,0.000196195,0.004982152,6.694601173,52.37722546,14.1106411
